id,车型,车号,终端号,经度,纬度,海拔,时间,是否库内,车次,速度,插入时间
13827,231,7101B,60104,112.1631956902,39.0668865852,1519.6381548112,2016/6/22 19:15:02,0,13,0,2016/6/22 19:15:21
13834,231,7126B,60126,112.1665884552,39.0686200083,1510.7915157359,2016/6/22 19:15:31,0,13,0,2016/6/22 19:15:21
13860,225,9A,11452,112.1087005321,39.0562028589,1464.7222338859,2016/6/22 19:15:35,0,13,0,2016/6/22 19:15:21
13907,231,7103B,60112,112.165721398,39.0676412285,1518.3507461194,2016/6/22 19:15:44,0,13,6,2016/6/22 19:15:51
13991,231,7018A,13844,110.572484467,39.0743342339,1149.3753644405,2016/6/22 19:15:55,0,13,0,2016/6/22 19:15:51
14142,207,831A,60416,111.9384104589,39.0510750931,1337.8510059919,2016/6/22 19:14:06,0,13,0,2016/6/22 19:16:21
14233,104,7583,10154,111.2026737742,38.938135672,999.6810980057,2016/6/22 19:13:36,0,13,0,2016/6/22 19:16:21
14311,207,657B,11490,110.8345162942,39.0786166194,985.5461211558,2016/6/22 19:16:37,0,13,0,2016/6/22 19:16:51
14377,225,78A,11418,111.9218725613,39.0542078128,1337.2253825776,2016/6/22 19:16:53,0,13,0,2016/6/22 19:16:51
14414,225,10A,10912,112.0979211183,39.0633842213,1450.6172177857,2016/6/22 19:16:56,0,13,0,2016/6/22 19:16:51
14651,231,7117A,60138,111.4195245053,39.0640657609,1210.6399288466,2016/6/22 19:17:17,0,13,0,2016/6/22 19:17:21
14695,231,7020A,13908,110.5655581388,39.0695117553,1132.5687948382,2016/6/22 19:17:36,0,13,0,2016/6/22 19:17:21
14707,225,73B,10052,110.3060508994,39.2003352276,1026.9164422723,2016/6/22 19:17:37,0,13,0,2016/6/22 19:17:51
14741,225,74A,10112,110.3061635422,39.2002269861,1025.008143479,2016/6/22 19:17:41,0,13,0,2016/6/22 19:17:51
14770,231,7099B,60046,112.1563676735,39.0656242041,1499.9104548702,2016/6/22 19:17:48,0,13,0,2016/6/22 19:17:51
14792,207,654A,60460,111.9553582203,39.0492063998,1317.2520358013,2016/6/22 19:17:50,0,13,0,2016/6/22 19:17:51
14942,207,759B,60638,111.8987512441,39.0614159957,1289.6559632532,2016/6/22 19:11:40,0,13,0,2016/6/22 19:18:21
14971,207,783A,60674,112.1599101979,39.0663118249,1510.4084661631,2016/6/22 19:18:14,0,13,2,2016/6/22 19:18:21
14996,207,831A,60416,111.9149144989,39.0565811354,1284.5921986485,2016/6/22 19:18:20,0,13,0,2016/6/22 19:18:21
15158,207,662B,60652,112.1607961379,39.06648022,1513.6798720202,2016/6/22 19:18:40,0,13,3,2016/6/22 19:18:51
15219,207,787B,60506,111.9488409025,39.0505627174,1343.8402114669,2016/6/22 19:18:45,0,13,0,2016/6/22 19:18:51
15246,207,1155B,10534,111.5417221266,39.0739281345,1241.0369259995,2016/6/22 19:18:51,0,13,0,2016/6/22 19:18:51
15347,231,7019A,13824,110.5607797161,39.0652059701,1123.2211868987,2016/6/22 19:19:05,0,13,0,2016/6/22 19:19:21
15413,207,1154B,10446,111.5387468785,39.0725824544,1224.8426141804,2016/6/22 19:19:10,0,13,0,2016/6/22 19:19:21
15428,231,7127A,60084,111.8337971555,39.0962828203,1330.586481425,2016/6/22 19:19:11,0,13,0,2016/6/22 19:19:21
15495,225,77B,10228,111.9083057416,39.0589967794,1331.1959283734,2016/6/22 19:19:20,0,13,0,2016/6/22 19:19:21
15502,207,6212B,10536,111.1525831331,38.9386397787,957.299769952,2016/6/22 19:19:18,0,13,0,2016/6/22 19:19:21
15578,231,7088B,60154,111.8458326927,39.0925200175,1328.3443873413,2016/6/22 19:19:28,0,13,0,2016/6/22 19:19:21
15592,231,7101B,60104,112.1528569042,39.0647809799,1516.8737235433,2016/6/22 19:19:17,0,13,0,2016/6/22 19:19:21
7310,207,6199A,12624,111.7475627736,39.1214098529,1213.2979831062,2016/6/22 18:57:36,0,6606,0,2016/6/22 18:59:48
9272,207,6199A,12624,111.7679968879,39.1219191393,1323.0136242174,2016/6/22 19:01:51,0,6606,45,2016/6/22 19:04:49
11552,207,6199A,12624,111.830852377,39.0969993367,1322.3930936884,2016/6/22 19:10:25,0,6606,47,2016/6/22 19:10:20
13473,207,6199A,12624,111.8654927995,39.0845330906,1325.6086324602,2016/6/22 19:14:41,0,6606,54,2016/6/22 19:14:51
15290,207,6199A,12624,111.894373746,39.0636765713,1339.2593278503,2016/6/22 19:18:55,0,6606,32,2016/6/22 19:18:51
15532,207,6198A,12680,111.8308507779,39.097122848,1321.9590464346,2016/6/22 19:10:16,0,6606,54,2016/6/22 19:19:21
15548,207,6198A,12680,111.864823295,39.0850982401,1325.7343086051,2016/6/22 19:14:32,0,6606,54,2016/6/22 19:19:21
15549,207,6198A,12680,111.8940043481,39.0639059065,1341.3500136547,2016/6/22 19:18:46,0,6606,54,2016/6/22 19:19:21
7011,225,32B,13964,110.446970909,39.0068912403,993.0548541583,2016/6/22 18:53:08,0,6740,0,2016/6/22 18:59:18
7134,225,31B,11442,110.4842113142,39.0110260305,1039.7432692424,2016/6/22 18:58:44,0,6740,47,2016/6/22 18:59:48
8587,225,31B,11442,110.5074941653,39.0304213282,1066.543514098,2016/6/22 19:03:01,0,6740,23,2016/6/22 19:03:19
9683,225,32B,13964,110.5097101507,39.0338132311,1059.2314336225,2016/6/22 19:05:54,0,6740,5,2016/6/22 19:05:49
10223,225,31B,11442,110.5117504072,39.0370260806,1069.5226789983,2016/6/22 19:07:16,0,6740,35,2016/6/22 19:07:19
12178,225,31B,11442,110.5436372377,39.0585962378,1107.7218334144,2016/6/22 19:11:54,0,6740,53,2016/6/22 19:11:50
14108,225,31B,11442,110.5748847499,39.0774183647,1140.666163235,2016/6/22 19:16:10,0,6740,42,2016/6/22 19:16:21
7507,207,654B,60656,112.1418920502,39.0611586725,1506.3284958759,2016/6/22 19:00:34,0,6885,54,2016/6/22 19:00:48
7682,207,525A,60532,112.1424548857,39.0612057563,1501.2350274604,2016/6/22 19:00:29,0,6885,54,2016/6/22 19:00:48
8907,207,787A,60514,112.1076232526,39.058830061,1463.3217086308,2016/6/22 19:03:54,0,6885,67,2016/6/22 19:03:49
9245,207,654B,60656,112.0996400866,39.0637075215,1478.395778738,2016/6/22 19:04:49,0,6885,67,2016/6/22 19:04:49
10607,207,787A,60514,112.0591161574,39.0562419147,1420.5729978243,2016/6/22 19:08:09,0,6885,67,2016/6/22 19:08:19
11720,207,654B,60656,112.0484911445,39.0543763975,1412.6840312779,2016/6/22 19:09:02,0,6885,67,2016/6/22 19:10:50
12381,207,787A,60514,112.0071306592,39.0498475774,1378.1874473169,2016/6/22 19:12:25,0,6885,54,2016/6/22 19:12:20
14280,207,787A,60514,111.964589102,39.0488010549,1348.7680553887,2016/6/22 19:16:37,0,6885,38,2016/6/22 19:16:21
15073,207,654B,60656,111.9577554292,39.0495454024,1343.1199732516,2016/6/22 19:17:35,0,6885,40,2016/6/22 19:18:21
7426,225,129A,10378,111.5957119903,39.1008871238,1253.9986890275,2016/6/22 19:00:23,0,7047,0,2016/6/22 19:00:18
9197,225,129A,10378,111.622103605,39.1178132353,1265.6966902781,2016/6/22 19:04:38,0,7047,0,2016/6/22 19:04:49
10934,225,129A,10378,111.6673504245,39.129724427,1289.2646458419,2016/6/22 19:08:52,0,7047,0,2016/6/22 19:08:50
12682,225,129A,10378,111.6929146815,39.1232272183,1292.7677335637,2016/6/22 19:13:08,0,7047,0,2016/6/22 19:13:20
14619,225,129A,10378,111.7159118065,39.1185599204,1299.445767221,2016/6/22 19:17:23,0,7047,0,2016/6/22 19:17:21
7322,207,6211B,10560,110.522556778,39.0459229538,1080.2313854238,2016/6/22 18:59:58,0,8134,26,2016/6/22 18:59:48
9032,207,6211B,10560,110.5492552747,39.0604586604,1112.728228718,2016/6/22 19:04:14,0,8134,53,2016/6/22 19:04:19
10780,207,6211B,10560,110.5843912001,39.0789421377,1156.2219145913,2016/6/22 19:08:27,0,8134,54,2016/6/22 19:08:20
7017,207,652A,60480,110.4409624468,39.0602087196,987.0083533302,2016/6/22 18:59:16,1,11111,0,2016/6/22 18:59:18
7027,207,652A,60480,110.4409630008,39.06020866,986.9847701034,2016/6/22 18:59:18,1,11111,0,2016/6/22 18:59:18
7031,207,653B,60452,110.4407427616,39.0607446034,986.3234268604,2016/6/22 18:59:18,1,11111,0,2016/6/22 18:59:18
7036,207,652A,60480,110.4409637713,39.0602087705,986.985514597,2016/6/22 18:59:20,1,11111,0,2016/6/22 18:59:18
7043,207,653B,60452,110.4407431139,39.0607446275,986.3677299526,2016/6/22 18:59:20,1,11111,0,2016/6/22 18:59:18
7056,207,652A,60480,110.4409643932,39.0602088477,986.9908231935,2016/6/22 18:59:22,1,11111,0,2016/6/22 18:59:18
7057,207,653B,60452,110.4407434259,39.0607445286,986.4130074708,2016/6/22 18:59:22,1,11111,0,2016/6/22 18:59:18
7067,207,653B,60452,110.4407436424,39.0607444889,986.4184309933,2016/6/22 18:59:24,1,11111,0,2016/6/22 18:59:18
7068,207,652A,60480,110.4409648389,39.0602090177,986.9834322613,2016/6/22 18:59:24,1,11111,0,2016/6/22 18:59:18
7076,207,652A,60480,110.4409653251,39.0602094507,986.9876695201,2016/6/22 18:59:26,1,11111,0,2016/6/22 18:59:18
7078,207,653B,60452,110.440744035,39.0607444264,986.4428553404,2016/6/22 18:59:26,1,11111,0,2016/6/22 18:59:18
7086,207,652A,60480,110.4409658112,39.0602098138,986.9856054122,2016/6/22 18:59:28,1,11111,0,2016/6/22 18:59:18
7093,207,653B,60452,110.4407444277,39.0607445037,986.4798825681,2016/6/22 18:59:28,1,11111,0,2016/6/22 18:59:18
7099,207,652A,60480,110.4409662294,39.0602104596,986.992457686,2016/6/22 18:59:30,1,11111,0,2016/6/22 18:59:18
7101,207,653B,60452,110.4407448479,39.0607445248,986.5404747287,2016/6/22 18:59:30,1,11111,0,2016/6/22 18:59:18
7114,207,652A,60480,110.4409668237,39.0602107329,986.9868040234,2016/6/22 18:59:32,1,11111,0,2016/6/22 18:59:18
7116,207,653B,60452,110.4407452553,39.0607442267,986.6130033657,2016/6/22 18:59:32,1,11111,0,2016/6/22 18:59:18
7120,207,652A,60480,110.4409675942,39.0602111232,987.0127539923,2016/6/22 18:59:34,1,11111,0,2016/6/22 18:59:18
7123,207,653B,60452,110.4407455672,39.0607440578,986.6519794445,2016/6/22 18:59:34,1,11111,0,2016/6/22 18:59:18
7139,207,652A,60480,110.4409680675,39.0602110971,987.0163253201,2016/6/22 18:59:36,1,11111,0,2016/6/22 18:59:48
7145,207,653B,60452,110.4407457709,39.060743629,986.6630380033,2016/6/22 18:59:36,1,11111,0,2016/6/22 18:59:48
7155,207,652A,60480,110.4409690142,39.0602110449,987.0234679831,2016/6/22 18:59:38,1,11111,0,2016/6/22 18:59:48
7159,207,653B,60452,110.4407458664,39.0607431501,986.6650833637,2016/6/22 18:59:38,1,11111,0,2016/6/22 18:59:48
7166,207,652A,60480,110.4409697443,39.0602110323,987.0251870258,2016/6/22 18:59:40,1,11111,0,2016/6/22 18:59:48
7172,207,653B,60452,110.4407459471,39.0607429767,986.6253258754,2016/6/22 18:59:40,1,11111,0,2016/6/22 18:59:48
7187,207,652A,60480,110.4409706231,39.0602112629,987.0412460724,2016/6/22 18:59:42,1,11111,0,2016/6/22 18:59:48
7192,207,653B,60452,110.4407462167,39.0607429598,986.5800298601,2016/6/22 18:59:42,1,11111,0,2016/6/22 18:59:48
7197,207,652A,60480,110.4409714339,39.0602114965,987.0410160329,2016/6/22 18:59:45,1,11111,0,2016/6/22 18:59:48
7199,207,653B,60452,110.440746446,39.0607428198,986.5357082682,2016/6/22 18:59:44,1,11111,0,2016/6/22 18:59:48
7203,207,652A,60480,110.4409725419,39.0602117969,987.0316577973,2016/6/22 18:59:47,1,11111,0,2016/6/22 18:59:48
7205,207,653B,60452,110.440747,39.0607427602,986.5121248402,2016/6/22 18:59:46,1,11111,0,2016/6/22 18:59:48
7217,207,652A,60480,110.4409735014,39.0602121339,987.0331650293,2016/6/22 18:59:49,1,11111,0,2016/6/22 18:59:48
7218,207,653B,60452,110.4407474585,39.0607428299,986.4549888549,2016/6/22 18:59:48,1,11111,0,2016/6/22 18:59:48
7230,207,652A,60480,110.4409745139,39.0602128432,987.0154595515,2016/6/22 18:59:51,1,11111,0,2016/6/22 18:59:48
7235,207,653B,60452,110.440747985,39.0607428964,986.4141419353,2016/6/22 18:59:50,1,11111,0,2016/6/22 18:59:48
7248,207,652A,60480,110.4409753248,39.0602132167,987.0278322501,2016/6/22 18:59:53,1,11111,0,2016/6/22 18:59:48
7250,207,653B,60452,110.440748539,39.0607429068,986.3968599495,2016/6/22 18:59:52,1,11111,0,2016/6/22 18:59:48
7264,207,652A,60480,110.4409762035,39.0602135173,987.0501926709,2016/6/22 18:59:55,1,11111,0,2016/6/22 18:59:48
7266,207,653B,60452,110.4407490123,39.0607426709,986.3815268138,2016/6/22 18:59:54,1,11111,0,2016/6/22 18:59:48
7276,207,652A,60480,110.440977284,39.0602142935,987.0550776534,2016/6/22 18:59:57,1,11111,0,2016/6/22 18:59:48
7279,207,653B,60452,110.4407494856,39.0607427147,986.3913994348,2016/6/22 18:59:56,1,11111,0,2016/6/22 18:59:48
7285,207,652A,60480,110.4409784323,39.0602150666,987.0762517257,2016/6/22 18:59:59,1,11111,0,2016/6/22 18:59:48
7287,207,653B,60452,110.4407499462,39.0607423694,986.4069070965,2016/6/22 18:59:58,1,11111,0,2016/6/22 18:59:48
7305,207,652A,60480,110.4409795679,39.0602155905,987.1156639671,2016/6/22 19:00:01,1,11111,0,2016/6/22 18:59:48
7307,207,653B,60452,110.4407504067,39.0607419541,986.4161133179,2016/6/22 19:00:00,1,11111,0,2016/6/22 18:59:48
7312,207,652A,60480,110.4409806632,39.0602161311,987.1686534882,2016/6/22 19:00:03,1,11111,0,2016/6/22 18:59:48
7317,207,653B,60452,110.4407507462,39.0607413094,986.4408456944,2016/6/22 19:00:02,1,11111,0,2016/6/22 18:59:48
7320,207,652A,60480,110.440981907,39.0602168449,987.229681653,2016/6/22 19:00:05,1,11111,0,2016/6/22 18:59:48
7323,207,653B,60452,110.4407510051,39.0607406982,986.4927326804,2016/6/22 19:00:04,1,11111,0,2016/6/22 18:59:48
7341,207,652A,60480,110.4409825968,39.0602175484,987.3079916621,2016/6/22 19:00:07,1,11111,0,2016/6/22 19:00:18
7342,207,653B,60452,110.4407510749,39.0607401403,986.5690625152,2016/6/22 19:00:06,1,11111,0,2016/6/22 19:00:18
7352,207,652A,60480,110.4409829491,39.0602179222,987.3838016717,2016/6/22 19:00:09,1,11111,0,2016/6/22 19:00:18
7355,207,653B,60452,110.4407510641,39.060739546,986.6662455201,2016/6/22 19:00:08,1,11111,0,2016/6/22 19:00:18
7360,207,652A,60480,110.4409831656,39.0602184421,987.4396362416,2016/6/22 19:00:11,1,11111,0,2016/6/22 19:00:18
7362,207,653B,60452,110.4407512698,39.0607390519,986.7814549254,2016/6/22 19:00:10,1,11111,0,2016/6/22 19:00:18
7368,207,652A,60480,110.4409834224,39.060219085,987.4944962719,2016/6/22 19:00:13,1,11111,0,2016/6/22 19:00:18
7370,207,653B,60452,110.4407513673,39.0607385776,986.8939525699,2016/6/22 19:00:12,1,11111,0,2016/6/22 19:00:18
7380,207,652A,60480,110.4409836389,39.0602197447,987.5629335791,2016/6/22 19:00:15,1,11111,0,2016/6/22 19:00:18
7382,207,653B,60452,110.4407514775,39.0607384925,987.0008151745,2016/6/22 19:00:14,1,11111,0,2016/6/22 19:00:18
7395,207,652A,60480,110.4409839233,39.0602204013,987.647659976,2016/6/22 19:00:17,1,11111,0,2016/6/22 19:00:18
7398,207,653B,60452,110.4407517088,39.0607386368,987.0921516204,2016/6/22 19:00:16,1,11111,0,2016/6/22 19:00:18
7405,207,652A,60480,110.4409840187,39.0602209014,987.7379250079,2016/6/22 19:00:19,1,11111,0,2016/6/22 19:00:18
7407,207,653B,60452,110.440752129,39.0607390775,987.1905524153,2016/6/22 19:00:18,1,11111,0,2016/6/22 19:00:18
7427,207,652A,60480,110.4409840738,39.0602211386,987.8165618423,2016/6/22 19:00:21,1,11111,0,2016/6/22 19:00:18
7428,207,653B,60452,110.4407525492,39.060739728,987.3078575274,2016/6/22 19:00:20,1,11111,0,2016/6/22 19:00:18
7436,207,652A,60480,110.4409841821,39.0602218181,987.8822873421,2016/6/22 19:00:23,1,11111,0,2016/6/22 19:00:18
7439,207,653B,60452,110.4407528739,39.0607405776,987.3979115225,2016/6/22 19:00:22,1,11111,0,2016/6/22 19:00:18
7445,207,652A,60480,110.4409843307,39.0602226906,987.9533396708,2016/6/22 19:00:25,1,11111,0,2016/6/22 19:00:18
7447,207,653B,60452,110.4407528739,39.0607416965,987.4987345487,2016/6/22 19:00:24,1,11111,0,2016/6/22 19:00:18
7455,207,652A,60480,110.4409842903,39.0602234767,988.0362320067,2016/6/22 19:00:27,1,11111,0,2016/6/22 19:00:18
7469,207,653B,60452,110.4407529142,39.0607428686,987.5922817141,2016/6/22 19:00:26,1,11111,0,2016/6/22 19:00:18
7473,207,652A,60480,110.4409843179,39.0602240498,988.1165093221,2016/6/22 19:00:29,1,11111,0,2016/6/22 19:00:18
7476,207,653B,60452,110.4407529142,39.0607438477,987.6805018662,2016/6/22 19:00:28,1,11111,0,2016/6/22 19:00:18
7488,207,652A,60480,110.4409841969,39.0602244497,988.1887479965,2016/6/22 19:00:31,1,11111,0,2016/6/22 19:00:18
7490,207,653B,60452,110.4407530501,39.060744401,987.7634915151,2016/6/22 19:00:30,1,11111,0,2016/6/22 19:00:18
7494,207,652A,60480,110.4409840355,39.0602249363,988.2808653172,2016/6/22 19:00:33,1,11111,0,2016/6/22 19:00:18
7497,207,653B,60452,110.4407532941,39.0607448646,987.8428914873,2016/6/22 19:00:32,1,11111,0,2016/6/22 19:00:18
7502,207,652A,60480,110.4409835769,39.0602253562,988.3821108295,2016/6/22 19:00:35,1,11111,0,2016/6/22 19:00:18
7505,207,653B,60452,110.4407534978,39.060745205,987.9232658846,2016/6/22 19:00:34,1,11111,0,2016/6/22 19:00:18
7527,207,652A,60480,110.4409833477,39.0602259858,988.4705418022,2016/6/22 19:00:37,1,11111,0,2016/6/22 19:00:48
7528,207,653B,60452,110.4407537694,39.0607454725,988.0136279091,2016/6/22 19:00:36,1,11111,0,2016/6/22 19:00:48
7532,207,652A,60480,110.4409831587,39.0602265286,988.5390941277,2016/6/22 19:00:39,1,11111,0,2016/6/22 19:00:48
7535,207,653B,60452,110.4407541896,39.0607457034,988.0931243915,2016/6/22 19:00:38,1,11111,0,2016/6/22 19:00:48
7541,207,652A,60480,110.4409827405,39.060226722,988.6078582583,2016/6/22 19:00:41,1,11111,0,2016/6/22 19:00:48
7543,207,653B,60452,110.4407545016,39.0607457443,988.1510047941,2016/6/22 19:00:40,1,11111,0,2016/6/22 19:00:48
7555,207,652A,60480,110.4409823754,39.0602271478,988.6448069466,2016/6/22 19:00:43,1,11111,0,2016/6/22 19:00:48
7557,207,653B,60452,110.4407545567,39.0607454919,988.1855317755,2016/6/22 19:00:42,1,11111,0,2016/6/22 19:00:48
7566,207,652A,60480,110.4409820231,39.0602276831,988.6509147361,2016/6/22 19:00:45,1,11111,0,2016/6/22 19:00:48
7571,207,653B,60452,110.4407548411,39.0607453793,988.200942927,2016/6/22 19:00:44,1,11111,0,2016/6/22 19:00:48
7575,207,652A,60480,110.4409817112,39.0602280618,988.6308425106,2016/6/22 19:00:47,1,11111,0,2016/6/22 19:00:48
7577,207,653B,60452,110.4407550576,39.0607451298,988.1874621324,2016/6/22 19:00:46,1,11111,0,2016/6/22 19:00:48
7582,207,652A,60480,110.4409813865,39.0602280513,988.6164057078,2016/6/22 19:00:49,1,11111,0,2016/6/22 19:00:48
7585,207,653B,60452,110.4407553144,39.0607450035,988.1730069146,2016/6/22 19:00:48,1,11111,0,2016/6/22 19:00:48
7599,207,652A,60480,110.4409814396,39.0602285636,988.6097957473,2016/6/22 19:00:51,1,11111,0,2016/6/22 19:00:48
7611,207,653B,60452,110.4407553951,39.0607450399,988.1521537462,2016/6/22 19:00:50,1,11111,0,2016/6/22 19:00:48
7615,207,652A,60480,110.4409816413,39.0602291792,988.604923062,2016/6/22 19:00:53,1,11111,0,2016/6/22 19:00:48
7619,207,653B,60452,110.4407550024,39.0607451724,988.134030832,2016/6/22 19:00:52,1,11111,0,2016/6/22 19:00:48
7624,207,652A,60480,110.4409819385,39.0602295955,988.62730172,2016/6/22 19:00:55,1,11111,0,2016/6/22 19:00:48
7625,207,653B,60452,110.4407544209,39.0607451484,988.1214464428,2016/6/22 19:00:54,1,11111,0,2016/6/22 19:00:48
7648,207,652A,60480,110.440982155,39.0602296958,988.6453280821,2016/6/22 19:00:57,1,11111,0,2016/6/22 19:00:48
7649,207,653B,60452,110.4407535018,39.0607450045,988.1252661264,2016/6/22 19:00:56,1,11111,0,2016/6/22 19:00:48
7653,207,652A,60480,110.4409821825,39.0602296395,988.6688930765,2016/6/22 19:00:59,1,11111,0,2016/6/22 19:00:48
7657,207,653B,60452,110.4407527992,39.060744751,988.128207894,2016/6/22 19:00:58,1,11111,0,2016/6/22 19:00:48
7667,207,652A,60480,110.4409825476,39.0602296332,988.6697526015,2016/6/22 19:01:01,1,11111,0,2016/6/22 19:00:48
7678,207,653B,60452,110.4407523406,39.0607445415,988.1727409959,2016/6/22 19:01:00,1,11111,0,2016/6/22 19:00:48
7684,207,652A,60480,110.4409832374,39.0602297773,988.6976516722,2016/6/22 19:01:03,1,11111,0,2016/6/22 19:00:48
7710,207,652A,60480,110.4409837659,39.0602294988,988.7357502598,2016/6/22 19:01:05,1,11111,0,2016/6/22 19:01:18
7713,207,653B,60452,110.4407521409,39.0607449096,988.3762855548,2016/6/22 19:01:04,1,11111,0,2016/6/22 19:01:18
7718,207,652A,60480,110.4409844832,39.060229237,988.7557074754,2016/6/22 19:01:07,1,11111,0,2016/6/22 19:01:18
7722,207,653B,60452,110.4407520071,39.0607454099,988.4982697796,2016/6/22 19:01:06,1,11111,0,2016/6/22 19:01:18
7726,207,652A,60480,110.440985173,39.0602291013,988.7584010689,2016/6/22 19:01:09,1,11111,0,2016/6/22 19:01:18
7739,207,653B,60452,110.4407518733,39.0607460501,988.6328568859,2016/6/22 19:01:08,1,11111,0,2016/6/22 19:01:18
7745,207,652A,60480,110.4409856336,39.060228756,988.7739092,2016/6/22 19:01:11,1,11111,0,2016/6/22 19:01:18
7746,207,653B,60452,110.4407518477,39.0607466704,988.7701557549,2016/6/22 19:01:10,1,11111,0,2016/6/22 19:01:18
7754,207,652A,60480,110.4409860538,39.0602284973,988.8092959765,2016/6/22 19:01:13,1,11111,0,2016/6/22 19:01:18
7756,207,653B,60452,110.4407521065,39.0607470382,988.9102628939,2016/6/22 19:01:12,1,11111,0,2016/6/22 19:01:18
7760,207,652A,60480,110.4409865271,39.0602284712,988.8128673183,2016/6/22 19:01:15,1,11111,0,2016/6/22 19:01:18
7768,207,653B,60452,110.4407525139,39.0607475093,989.0521073723,2016/6/22 19:01:14,1,11111,0,2016/6/22 19:01:18
7786,207,652A,60480,110.4409868518,39.0602283419,988.814701383,2016/6/22 19:01:17,1,11111,0,2016/6/22 19:01:18
7787,207,653B,60452,110.4407527048,39.0607478802,989.1759254448,2016/6/22 19:01:16,1,11111,0,2016/6/22 19:01:18
7791,207,652A,60480,110.4409869197,39.0602281989,988.8183877319,2016/6/22 19:01:19,1,11111,0,2016/6/22 19:01:18
7793,207,653B,60452,110.4407528554,39.0607483378,989.3196222633,2016/6/22 19:01:18,1,11111,0,2016/6/22 19:01:18
7804,207,652A,60480,110.4409869876,39.060228056,988.8220740808,2016/6/22 19:01:21,1,11111,0,2016/6/22 19:01:18
7806,207,653B,60452,110.4407529253,39.060748689,989.4778708098,2016/6/22 19:01:20,1,11111,0,2016/6/22 19:01:18
7812,207,652A,60480,110.440987028,39.0602279693,988.8021954354,2016/6/22 19:01:23,1,11111,0,2016/6/22 19:01:18
7814,207,653B,60452,110.4407531438,39.0607490037,989.6252538171,2016/6/22 19:01:22,1,11111,0,2016/6/22 19:01:18
7819,207,652A,60480,110.4409868794,39.060227866,988.8004581602,2016/6/22 19:01:25,1,11111,0,2016/6/22 19:01:18
7820,207,653B,60452,110.4407528889,39.0607492745,989.7627641968,2016/6/22 19:01:24,1,11111,0,2016/6/22 19:01:18
7843,207,653B,60452,110.4407525258,39.0607496351,989.903864257,2016/6/22 19:01:26,1,11111,0,2016/6/22 19:01:18
7852,207,653B,60452,110.4407522031,39.0607497691,990.0124826916,2016/6/22 19:01:28,1,11111,0,2016/6/22 19:01:18
7895,207,652A,60480,110.4409867436,39.0602279421,988.7741813548,2016/6/22 19:01:27,1,11111,0,2016/6/22 19:01:48
7897,207,652A,60480,110.4409864188,39.0602277917,988.7471418092,2016/6/22 19:01:29,1,11111,0,2016/6/22 19:01:48
7898,207,652A,60480,110.4409860941,39.0602277113,988.726403635,2016/6/22 19:01:31,1,11111,0,2016/6/22 19:01:48
